date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-02-01,Putrajaya,0.0,,,,,0.0,
2020-02-01,Labuan,0.0,,,,,0.0,
2020-02-01,Kuala Lumpur,0.0,,,,,0.0,
2020-02-01,Terengganu,0.0,,,,,0.0,
2020-02-01,Selangor,0.0,,,,,0.0,
2020-02-01,Sarawak,0.0,,,,,0.0,
2020-02-01,Sabah,0.0,,,,,0.0,
2020-02-01,Penang,0.0,,,,,0.0,
2020-02-01,Perlis,0.0,,,,,0.0,
2020-02-01,Pahang,0.0,,,,,0.0,
2020-02-01,Negeri Sembilan,0.0,,,,,0.0,
2020-02-01,Malacca,0.0,,,,,0.0,
2020-02-01,Kelantan,0.0,,,,,0.0,
2020-02-01,Kedah,0.0,,,,,1.0,
2020-02-01,Johor,0.0,,,,,7.0,
2020-02-01,Perak,0.0,,,,,0.0,
2020-02-02,Sarawak,0.0,,,,,0.0,
2020-02-02,Putrajaya,0.0,,,,,0.0,
2020-02-02,Labuan,0.0,,,,,0.0,
2020-02-02,Kuala Lumpur,0.0,,,,,0.0,
2020-02-02,Terengganu,0.0,,,,,0.0,
2020-02-02,Selangor,0.0,,,,,0.0,
2020-02-02,Sabah,0.0,,,,,0.0,
2020-02-02,Penang,0.0,,,,,0.0,
2020-02-02,Perak,0.0,,,,,0.0,
2020-02-02,Pahang,0.0,,,,,0.0,
2020-02-02,Negeri Sembilan,0.0,,,,,0.0,
2020-02-02,Malacca,0.0,,,,,0.0,
2020-02-02,Kelantan,0.0,,,,,0.0,
2020-02-02,Kedah,0.0,,,,,1.0,
2020-02-02,Johor,0.0,,,,,7.0,
2020-02-02,Perlis,0.0,,,,,0.0,
2020-02-03,Putrajaya,0.0,,,,,0.0,
2020-02-03,Labuan,0.0,,,,,0.0,
2020-02-03,Terengganu,0.0,,,,,0.0,
2020-02-03,Selangor,0.0,,,,,0.0,
2020-02-03,Sarawak,0.0,,,,,0.0,
2020-02-03,Sabah,0.0,,,,,0.0,
2020-02-03,Penang,0.0,,,,,0.0,
2020-02-03,Kuala Lumpur,0.0,,,,,0.0,
2020-02-03,Perak,0.0,,,,,0.0,
2020-02-03,Pahang,0.0,,,,,0.0,
2020-02-03,Negeri Sembilan,0.0,,,,,0.0,
2020-02-03,Malacca,0.0,,,,,0.0,
2020-02-03,Kelantan,0.0,,,,,0.0,
2020-02-03,Kedah,0.0,,,,,1.0,
2020-02-03,Johor,0.0,,,,,7.0,
2020-02-03,Perlis,0.0,,,,,0.0,
2020-02-04,Putrajaya,0.0,,,,,0.0,
2020-02-04,Labuan,0.0,,,,,0.0,
2020-02-04,Kuala Lumpur,1.0,,,,,1.0,
2020-02-04,Terengganu,0.0,,,,,0.0,
2020-02-04,Selangor,1.0,,,,,1.0,
2020-02-04,Sarawak,0.0,,,,,0.0,
2020-02-04,Sabah,0.0,,,,,0.0,
2020-02-04,Penang,0.0,,,,,0.0,
2020-02-04,Pahang,0.0,,,,,0.0,
2020-02-04,Perak,0.0,,,,,0.0,
2020-02-04,Negeri Sembilan,0.0,,,,,0.0,
2020-02-04,Malacca,0.0,,,,,0.0,
2020-02-04,Kelantan,0.0,,,,,0.0,
2020-02-04,Kedah,0.0,,,,,1.0,
2020-02-04,Johor,0.0,,,,,7.0,
2020-02-04,Perlis,0.0,,,,,0.0,
2020-02-05,Sarawak,0.0,,,,,0.0,
2020-02-05,Sabah,0.0,,,,,0.0,
2020-02-05,Selangor,0.0,,,,,1.0,
2020-02-05,Penang,0.0,,,,,0.0,
2020-02-05,Kuala Lumpur,0.0,,,,,1.0,
2020-02-05,Labuan,0.0,,,,,0.0,
2020-02-05,Terengganu,0.0,,,,,0.0,
2020-02-05,Putrajaya,0.0,,,,,0.0,
2020-02-05,Perlis,0.0,,,,,0.0,
2020-02-05,Pahang,0.0,,,,,0.0,
2020-02-05,Johor,0.0,,,,,7.0,
2020-02-05,Kedah,0.0,,,,,1.0,
2020-02-05,Perak,0.0,,,,,0.0,
2020-02-05,Malacca,0.0,,,,,0.0,
2020-02-05,Negeri Sembilan,2.0,,,,,2.0,
2020-02-05,Kelantan,0.0,,,,,0.0,
2020-02-06,Putrajaya,0.0,,,,,0.0,
2020-02-06,Labuan,0.0,,,,,0.0,
2020-02-06,Kuala Lumpur,1.0,,,,,2.0,
2020-02-06,Terengganu,0.0,,,,,0.0,
2020-02-06,Selangor,0.0,,,,,1.0,
2020-02-06,Sabah,0.0,,,,,0.0,
2020-02-06,Penang,0.0,,,,,0.0,
2020-02-06,Sarawak,0.0,,,,,0.0,
2020-02-06,Perak,0.0,,,,,0.0,
2020-02-06,Pahang,0.0,,,,,0.0,
2020-02-06,Negeri Sembilan,0.0,,,,,2.0,
2020-02-06,Malacca,0.0,,,,,0.0,
2020-02-06,Kelantan,0.0,,,,,0.0,
2020-02-06,Kedah,1.0,,,,,2.0,
2020-02-06,Johor,0.0,,,,,7.0,
2020-02-06,Perlis,0.0,,,,,0.0,
2020-02-07,Sabah,0.0,,,,,0.0,
2020-02-07,Putrajaya,0.0,,,,,0.0,
2020-02-07,Labuan,0.0,,,,,0.0,
2020-02-07,Kuala Lumpur,0.0,,,,,2.0,
2020-02-07,Terengganu,0.0,,,,,0.0,
2020-02-07,Selangor,0.0,,,,,1.0,
2020-02-07,Sarawak,0.0,,,,,0.0,
2020-02-07,Penang,0.0,,,,,0.0,
2020-02-07,Kedah,0.0,,,,,2.0,
2020-02-07,Perak,0.0,,,,,0.0,
2020-02-07,Pahang,0.0,,,,,0.0,
2020-02-07,Negeri Sembilan,0.0,,,,,2.0,
2020-02-07,Malacca,0.0,,,,,0.0,
2020-02-07,Kelantan,0.0,,,,,0.0,
2020-02-07,Johor,1.0,,,,,8.0,
2020-02-07,Perlis,0.0,,,,,0.0,
2020-02-08,Sabah,0.0,,,,,0.0,
2020-02-08,Labuan,0.0,,,,,0.0,
2020-02-08,Kuala Lumpur,1.0,,,,,3.0,
2020-02-08,Terengganu,0.0,,,,,0.0,
2020-02-08,Selangor,0.0,,,,,1.0,
2020-02-08,Putrajaya,0.0,,,,,0.0,
2020-02-08,Perlis,0.0,,,,,0.0,
2020-02-08,Sarawak,0.0,,,,,0.0,
2020-02-08,Penang,0.0,,,,,0.0,
2020-02-08,Pahang,0.0,,,,,0.0,
2020-02-08,Negeri Sembilan,0.0,,,,,2.0,
2020-02-08,Malacca,0.0,,,,,0.0,
2020-02-08,Kelantan,0.0,,,,,0.0,
2020-02-08,Kedah,0.0,,,,,2.0,
2020-02-08,Johor,0.0,,,,,8.0,
2020-02-08,Perak,0.0,,,,,0.0,
2020-02-09,Labuan,0.0,,,,,0.0,
2020-02-09,Kuala Lumpur,0.0,,,,,3.0,
2020-02-09,Terengganu,0.0,,,,,0.0,
2020-02-09,Selangor,1.0,,,,,2.0,
2020-02-09,Sarawak,0.0,,,,,0.0,
2020-02-09,Sabah,0.0,,,,,0.0,
2020-02-09,Penang,0.0,,,,,0.0,
2020-02-09,Putrajaya,0.0,,,,,0.0,
2020-02-09,Perak,0.0,,,,,0.0,
2020-02-09,Pahang,0.0,,,,,0.0,
2020-02-09,Negeri Sembilan,0.0,,,,,2.0,
2020-02-09,Malacca,0.0,,,,,0.0,
2020-02-09,Kelantan,0.0,,,,,0.0,
2020-02-09,Kedah,0.0,,,,,2.0,
2020-02-09,Johor,0.0,,,,,8.0,
2020-02-09,Perlis,0.0,,,,,0.0,
2020-02-10,Putrajaya,0.0,,,,,0.0,
2020-02-10,Labuan,0.0,,,,,0.0,
2020-02-10,Kuala Lumpur,0.0,,,,,3.0,
2020-02-10,Terengganu,0.0,,,,,0.0,
2020-02-10,Selangor,1.0,,,,,3.0,
2020-02-10,Sarawak,0.0,,,,,0.0,
